id,start,stop,weekly_clicks,event,studied_credits,week,gender,imd_band,final_result,age_band_35-55,highest_education_HE Qualification,highest_education_Lower Than A Level,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,disability_Y,any_unusual_region,low_education
360188,21,22,56,0,120,22,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,22,23,3,0,120,23,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,23,24,5,0,120,24,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,24,25,49,0,120,25,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,25,26,41,0,120,26,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,26,27,11,0,120,27,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,27,28,4,0,120,28,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,28,29,35,0,120,29,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,29,30,46,0,120,30,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,30,31,24,0,120,31,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,31,32,70,0,120,32,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360188,32,33,19,0,120,33,F,50-60%,Pass,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1
360489,0,0,14,0,240,0,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,0,1,23,0,240,1,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,1,2,33,0,240,2,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,2,3,3,0,240,3,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,3,5,6,0,240,5,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,5,6,30,0,240,6,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,6,7,15,0,240,7,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,7,8,13,0,240,8,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,8,10,2,0,240,10,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,10,11,17,0,240,11,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,11,12,17,0,240,12,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,12,13,4,0,240,13,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,13,14,17,0,240,14,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,14,17,9,0,240,17,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360489,17,18,1,0,240,18,F,0-10%,Withdrawn,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0
360877,0,0,75,0,120,0,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,0,1,52,0,120,1,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,1,2,60,0,120,2,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,2,3,53,0,120,3,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,3,4,35,0,120,4,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,4,5,10,0,120,5,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,5,6,82,0,120,6,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,6,7,11,0,120,7,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,7,8,8,0,120,8,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,8,9,47,0,120,9,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,9,10,10,0,120,10,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,10,11,79,0,120,11,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,11,12,20,0,120,12,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,12,13,15,0,120,13,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,13,14,30,0,120,14,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,14,15,8,0,120,15,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,15,16,26,0,120,16,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,16,17,17,0,120,17,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,17,18,21,0,120,18,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,18,19,21,0,120,19,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,19,20,2,0,120,20,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,20,21,13,0,120,21,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,21,22,8,0,120,22,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,22,23,21,0,120,23,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,23,24,8,0,120,24,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,24,25,4,0,120,25,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,25,26,9,0,120,26,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,26,27,4,0,120,27,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,27,28,4,0,120,28,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,28,30,8,0,120,30,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,30,31,5,0,120,31,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,31,32,10,0,120,32,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
360877,32,34,5,0,120,34,M,50-60%,Pass,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
361603,0,1,93,0,60,1,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,1,2,68,0,60,2,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,2,3,51,0,60,3,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,3,4,54,0,60,4,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,4,5,45,0,60,5,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,5,6,45,0,60,6,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,6,7,45,0,60,7,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,7,8,7,0,60,8,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,8,9,1,0,60,9,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,9,10,35,0,60,10,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,10,11,27,0,60,11,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,11,12,88,0,60,12,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,12,14,24,0,60,14,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,14,15,33,0,60,15,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,15,16,4,0,60,16,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,16,17,29,0,60,17,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,17,18,20,0,60,18,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,18,19,37,0,60,19,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,19,22,47,0,60,22,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,22,24,15,0,60,24,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,24,25,40,0,60,25,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,25,26,59,0,60,26,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,26,27,12,0,60,27,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,27,29,23,0,60,29,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
361603,29,32,24,0,60,32,M,50-60%,Pass,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
362760,0,0,167,0,180,0,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,0,2,37,0,180,2,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,2,3,105,0,180,3,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,3,5,22,0,180,5,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,5,6,27,0,180,6,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,6,9,14,0,180,9,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,9,11,12,0,180,11,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,11,12,33,0,180,12,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,12,13,5,0,180,13,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,13,17,48,0,180,17,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,17,18,1,0,180,18,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,18,21,15,0,180,21,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,21,22,71,0,180,22,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,22,23,1,0,180,23,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362760,23,30,4,0,180,30,F,10-20,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
362877,0,0,90,0,60,0,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
362877,0,1,146,0,60,1,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
362877,1,2,144,0,60,2,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
362877,2,3,21,0,60,3,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
362877,3,4,22,0,60,4,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
362877,4,5,16,0,60,5,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
362877,5,6,13,0,60,6,F,20-30%,Withdrawn,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
363401,0,0,5,0,120,0,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,0,4,8,0,120,4,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,4,6,5,0,120,6,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,6,7,34,0,120,7,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,7,8,6,0,120,8,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,8,9,3,0,120,9,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,9,11,1,0,120,11,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,11,13,11,0,120,13,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,13,14,3,0,120,14,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,14,17,27,0,120,17,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,17,22,27,0,120,22,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363401,22,26,56,0,120,26,M,40-50%,Fail,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
363416,0,1,25,0,240,1,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,1,2,69,0,240,2,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,2,3,4,0,240,3,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,3,5,8,0,240,5,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,5,6,24,0,240,6,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,6,7,1,0,240,7,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,7,8,8,0,240,8,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,8,9,1,0,240,9,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,9,10,22,0,240,10,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,10,11,1,0,240,11,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,11,12,10,0,240,12,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,12,14,1,0,240,14,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,14,16,38,0,240,16,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,16,17,6,0,240,17,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,17,18,3,0,240,18,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,18,19,26,0,240,19,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,19,21,7,0,240,21,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,21,22,12,0,240,22,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,22,23,19,0,240,23,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,23,24,1,0,240,24,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,24,25,3,0,240,25,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,25,26,11,0,240,26,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,26,27,2,0,240,27,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,27,28,2,0,240,28,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,28,29,1,0,240,29,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363416,29,32,11,0,240,32,F,30-40%,Pass,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1
363660,0,0,53,0,180,0,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,0,1,93,0,180,1,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,1,2,139,0,180,2,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,2,3,55,0,180,3,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,3,4,42,0,180,4,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,4,5,116,0,180,5,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,5,6,84,0,180,6,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,6,7,67,0,180,7,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,7,8,29,0,180,8,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,8,9,15,0,180,9,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,9,10,46,0,180,10,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,10,11,241,0,180,11,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,11,12,116,0,180,12,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,12,13,47,0,180,13,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,13,14,39,0,180,14,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,14,15,60,0,180,15,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,15,16,110,0,180,16,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,16,17,63,0,180,17,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,17,18,88,0,180,18,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,18,19,82,0,180,19,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,19,20,140,0,180,20,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,20,21,139,0,180,21,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,21,22,131,0,180,22,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,22,23,4,0,180,23,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,23,24,142,0,180,24,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,24,25,141,0,180,25,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,25,26,170,0,180,26,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,26,27,109,0,180,27,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,27,28,92,0,180,28,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,28,29,99,0,180,29,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,29,30,119,0,180,30,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,30,31,217,0,180,31,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,31,32,335,0,180,32,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,32,33,194,0,180,33,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
363660,33,34,41,0,180,34,M,70-80%,Distinction,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,0,0,17,0,120,0,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,0,1,6,0,120,1,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,1,2,132,0,120,2,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,2,3,8,0,120,3,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,3,4,1,0,120,4,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,4,6,7,0,120,6,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,6,7,20,0,120,7,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,7,9,24,0,120,9,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,9,10,5,0,120,10,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,10,11,27,0,120,11,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,11,14,19,0,120,14,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,14,15,3,0,120,15,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365439,15,16,6,0,120,16,F,60-70%,Fail,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
365452,0,0,88,0,60,0,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,0,1,66,0,60,1,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,1,2,41,0,60,2,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,2,3,64,0,60,3,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,3,4,20,0,60,4,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,4,5,48,0,60,5,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,5,6,15,0,60,6,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,6,7,72,0,60,7,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,7,8,22,0,60,8,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,8,10,24,0,60,10,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,10,11,19,0,60,11,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,11,12,27,0,60,12,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,12,13,52,0,60,13,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,13,16,10,0,60,16,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,16,17,26,0,60,17,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,17,18,4,0,60,18,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,18,20,24,0,60,20,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,20,21,11,0,60,21,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,21,22,27,0,60,22,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,22,23,3,0,60,23,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,23,24,9,0,60,24,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,24,25,3,0,60,25,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,25,26,17,0,60,26,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,26,27,3,0,60,27,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,27,28,31,0,60,28,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,28,31,164,0,60,31,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365452,31,32,28,0,60,32,F,60-70%,Pass,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1
365488,0,0,9,0,60,0,F,60-70%,Fail,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
